unique_key,created_date,closed_date,complaint_type,descriptor,incident_address,street_name,cross_street_1,cross_street_2,borough,incident_zip,latitude,longitude,resolution_description,drain_category,duration_hours
66660848,2025-10-30 16:23:00,2025-10-31 03:50:00,Sewer,Street Flooding (SJ),133-02 97 AVENUE,97 AVENUE,133 ST,134 ST,QUEENS,11419,40.6944733853901,-73.81497896691667,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.45
66660850,2025-10-30 16:20:00,2025-10-31 03:45:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11236,40.640980686194794,-73.88738721724408,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.416666666666666
66666293,2025-10-30 16:17:00,2025-10-31 04:10:00,Sewer,Street Flooding (SJ),153-17 107 AVENUE,107 AVENUE,153 ST,154 ST,QUEENS,11433,40.69507909614863,-73.79969423349324,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.883333333333333
66666294,2025-10-30 16:17:00,2025-10-31 03:45:00,Sewer,Street Flooding (SJ),104-84 112 STREET,112 STREET,LIBERTY AVE,107 AVE,QUEENS,11419,40.68465116557191,-73.83008135606646,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.466666666666667
66660853,2025-10-30 16:14:00,2025-10-31 02:15:00,Sewer,Street Flooding (SJ),70-22 GROTON STREET,GROTON STREET,70 AVE,CONTINENTAL AVE,QUEENS,11375,40.716418088172766,-73.84901469351477,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.016666666666667
66671810,2025-10-30 16:14:00,2025-10-31 02:35:00,Sewer,Street Flooding (SJ),805 COLUMBUS AVENUE,COLUMBUS AVENUE,W 97 ST,W 100 ST,MANHATTAN,10025,40.79498707756218,-73.9659570783675,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.35
66666297,2025-10-30 16:08:00,2025-10-31 02:35:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10037,40.81914228480707,-73.93717873785177,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.45
66664503,2025-10-30 16:08:00,2025-10-31 02:40:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11375,40.7207561551753,-73.85004024141683,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.533333333333333
66664507,2025-10-30 16:02:00,2025-10-30 19:25:00,Sewer,Street Flooding (SJ),84-17 124 STREET,124 STREET,METROPOLITAN AVE,85 AVE,QUEENS,11415,40.70480849268023,-73.82803906765696,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.3833333333333333
66669999,2025-10-30 16:02:00,2025-10-30 18:25:00,Sewer,Street Flooding (SJ),,,,,STATEN ISLAND,10305,40.61241701615189,-74.07364078335094,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.3833333333333333
66668143,2025-10-30 16:02:00,2025-10-30 21:25:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11203,40.64981175704231,-73.9350173709014,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.383333333333334
66660861,2025-10-30 16:02:00,2025-10-30 21:20:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11694,40.57637928578411,-73.86005140772743,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.3
66659110,2025-10-30 16:02:00,2025-10-30 18:55:00,Sewer,Street Flooding (SJ),132-41 114 PLACE,114 PLACE,SUTTER AVE,133 AVE,QUEENS,11420,40.67421000253621,-73.82457778872025,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.8833333333333333
66659111,2025-10-30 15:59:00,2025-10-31 00:35:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11205,40.692531824690874,-73.95984304740814,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,8.6
66660864,2025-10-30 15:59:00,2025-10-31 02:00:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11206,40.69276485635531,-73.94578648054208,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,10.016666666666667
66660863,2025-10-30 15:59:00,2025-10-31 01:40:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10026,40.80560936023171,-73.95818908257786,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.683333333333334
66666305,2025-10-30 15:59:00,2025-10-31 03:45:00,Sewer,Street Flooding (SJ),432 LEWIS AVENUE,LEWIS AVENUE,BAINBRIDGE ST,BEND,BROOKLYN,11233,40.680511856151206,-73.93457283474795,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,11.766666666666667
66668151,2025-10-30 15:59:00,2025-10-31 00:30:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10029,40.794233328437336,-73.94694622590342,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.516666666666667
66666303,2025-10-30 15:59:00,2025-10-31 02:30:00,Sewer,Street Flooding (SJ),407 THROOP AVENUE,THROOP AVENUE,GREENE AVE,LEXINGTON AVE,BROOKLYN,11221,40.6890658756855,-73.94214035632812,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,10.516666666666667
66660866,2025-10-30 15:56:00,2025-10-31 03:20:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11216,40.68291431286934,-73.94672832076486,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,11.4
66670002,2025-10-30 15:56:00,2025-10-31 02:55:00,Sewer,Street Flooding (SJ),356 AVENUE X,AVENUE X,WEST ST,E 1 ST,BROOKLYN,11223,40.59058256039909,-73.9697878455204,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.983333333333333
66671825,2025-10-30 15:56:00,2025-10-31 02:15:00,Sewer,Street Flooding (SJ),2190 7 AVENUE,7 AVENUE,W 129 ST,W 130 ST,MANHATTAN,10027,40.81168951450132,-73.94635792258872,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.316666666666666
66660865,2025-10-30 15:56:00,2025-10-30 21:40:00,Sewer,Street Flooding (SJ),127-18 NEWPORT AVENUE,NEWPORT AVENUE,BEACH 127 ST,BEACH 128 ST,QUEENS,11694,40.57832047480336,-73.84758813240235,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.733333333333333
66668165,2025-10-30 15:47:00,2025-10-31 02:50:00,Sewer,Street Flooding (SJ),825 COLUMBUS AVENUE,COLUMBUS AVENUE,W 100 ST,W 103 ST,MANHATTAN,10025,40.79570055226163,-73.96543663781749,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.05
66662676,2025-10-30 15:47:00,2025-10-31 02:55:00,Sewer,Street Flooding (SJ),2620 7 AVENUE,7 AVENUE,W 151 ST,W 152 ST,MANHATTAN,10039,40.8255232445412,-73.93625133328511,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.133333333333333
66668161,2025-10-30 15:47:00,2025-10-31 03:45:00,Sewer,Street Flooding (SJ),293 HALSEY STREET,HALSEY STREET,TOMPKINS AVE,THROOP AVE,BROOKLYN,11216,40.6827717995522,-73.94151845675017,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,11.966666666666667
66660883,2025-10-30 15:38:00,2025-10-30 19:05:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11206,40.70092202135726,-73.95128697646454,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.45
